occurrenceID	basisOfRecord	datasetID	datasetName	references	institutionCode	collectionCode	accessRights	license	scientificName	vernacularName	associatedTaxa	eventDate	country	stateProvince	county	locality	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	occurrenceRemarks	associatedMedia
b6cfbbd2-dc83-4ef4-83b2-35ca624b2a73	HumanObservation	urn:uuid:e495db61-2817-4938-b78a-6dd38803a3bb	Mark Kummel Photographs	https://www.flickr.com/people/treebeard/	UCSB	IZC	Use permitted under Creative Commons Attribution 4.0 International License (CC BY 4.0)	https://creativecommons.org/licenses/by/4.0/	Chrysopidae	Green Lacewing		2023-01-25	United States	California		San Marcos Pass	34.512586	-119.813257	16	52649750943 Here is a <b>Green Lacewing</b> (family <i>Chrysopidae</i>, <i>Neuroptera</i>) on the chair that I use in the woods. Those eyes! (San Marcos Pass, 25 January 2023)	https://symbiota.ccber.ucsb.edu/kummel/2025/n125a_n125-004.jpg
0cd4212f-8501-44df-9e01-808124ba75f5	HumanObservation	urn:uuid:e495db61-2817-4938-b78a-6dd38803a3bb	Mark Kummel Photographs	https://www.flickr.com/people/treebeard/	UCSB	IZC	Use permitted under Creative Commons Attribution 4.0 International License (CC BY 4.0)	https://creativecommons.org/licenses/by/4.0/	Quercus agrifolia	Coast Live Oak		2023-01-25	United States	California		San Marcos Pass	34.513125	-119.812613	16	52649259746 Spiders aren't the only ones! This is webbing on a leaf of <b>Coast Live Oak</b> (<i>Quercus agrifolia</i>, <i>Fagaceae</i>), and the frass (poop) shows that it's the work of a caterpillar rather than a spider. Happy Web Webnesday! (San Marcos Pass, 25 January 2023)	https://symbiota.ccber.ucsb.edu/kummel/2025/n125b_n125-011.jpg
cc44af9f-0225-4c7a-a4e9-b5d7c98b1922	HumanObservation	urn:uuid:e495db61-2817-4938-b78a-6dd38803a3bb	Mark Kummel Photographs	https://www.flickr.com/people/treebeard/	UCSB	IZC	Use permitted under Creative Commons Attribution 4.0 International License (CC BY 4.0)	https://creativecommons.org/licenses/by/4.0/	Dictynidae	Bird's Beak; Mesh Web Weaver	Cordylanthus rigidus	2023-01-25	United States	California		San Marcos Pass	34.513275	-119.812924	16	52649730683 This is a spider web on native <b>Bird's Beak</b> (<i>Cordylanthus rigidus</i>, <i>Orobanchaceae</i>) that's gone to seed a couple of days ago. I suspect this is the web of a <b>Mesh Web Weaver</b> spider in the family <i>Dictynidae</i>, it's near the spider in <a href=""https://www.flickr.com/photos/treebeard/52643687980/"">this photo</a>. Happy Web Webnesday! (San Marcos Pass, 22 January 2023)	https://symbiota.ccber.ucsb.edu/kummel/2025/n125c_n122-006.jpg
5d6db5ce-09cc-44ee-8f19-9b6a93cd8c4b	HumanObservation	urn:uuid:e495db61-2817-4938-b78a-6dd38803a3bb	Mark Kummel Photographs	https://www.flickr.com/people/treebeard/	UCSB	IZC	Use permitted under Creative Commons Attribution 4.0 International License (CC BY 4.0)	https://creativecommons.org/licenses/by/4.0/	Tenthredinidae	Common Sawfly		2023-01-26	United States	California		San Marcos Pass	34.513549	-119.813418	16	52651603793 I believe this is a <b>Common Sawfly</b> (family <i>Tenthredinidae</i>, <i>Hymenoptera</i>) on a mossy rock in the woods today. It is uncommonly handsome! (San Marcos Pass, 23 January 2023)	https://symbiota.ccber.ucsb.edu/kummel/2025/n126a_n126-008.jpg
ed248639-85f0-4a6c-8890-0f56e2b032fc	HumanObservation	urn:uuid:e495db61-2817-4938-b78a-6dd38803a3bb	Mark Kummel Photographs	https://www.flickr.com/people/treebeard/	UCSB	IZC	Use permitted under Creative Commons Attribution 4.0 International License (CC BY 4.0)	https://creativecommons.org/licenses/by/4.0/	Oxyopes scalaris	Western Lynx Spider; Black Sage	Salvia mellifera	2023-01-26	United States	California		San Marcos Pass	34.512904	-119.813278	16	52651550945 I found this tiny <b>Western Lynx Spider</b> (<i>Oxyopes scalaris</i>, <i>Oxyopidae</i>) on an old leaf of <b>Black Sage</b> (<i>Salvia mellifera</i>, <i>Lamiaceae</i>) in the woods a few days ago. Its heavily spined legs give it away as a Lynx Spider, related to the more familiar Green Lynx Spider in <a href=""https://www.flickr.com/photos/treebeard/50027915797/"">this photo</a>, but this one is much smaller. HBBBT! (San Marcos Pass, 23 January 2023)	https://symbiota.ccber.ucsb.edu/kummel/2025/n126b_n123-010.jpg
a5895366-f647-4a93-837e-cbb04fbe7193	HumanObservation	urn:uuid:e495db61-2817-4938-b78a-6dd38803a3bb	Mark Kummel Photographs	https://www.flickr.com/people/treebeard/	UCSB	IZC	Use permitted under Creative Commons Attribution 4.0 International License (CC BY 4.0)	https://creativecommons.org/licenses/by/4.0/	Gammarotettix genitalis	Chaparral Camel Cricket; Black Sage	Salvia mellifera	2023-01-26	United States	California		San Marcos Pass	34.512904	-119.813278	16	52650605042 This is another shot of a tiny <b>Chaparral Camel Cricket</b> (<i>Gammarotettix genitalis</i>, <i>Raphidophoridae</i>) on old stalk of a <b>Black Sage</b> (<i>Salvia mellifera</i>, <i>Lamiaceae</i>) in the woods a few days ago, compare <a href=""https://www.flickr.com/photos/treebeard/52639203446/"">this photo</a>. HBBBT! (San Marcos Pass, 20 January 2023)	https://symbiota.ccber.ucsb.edu/kummel/2025/n126c_n120-009.jpg
d84ed85b-e224-4787-89c4-e0b1e5710664	HumanObservation	urn:uuid:e495db61-2817-4938-b78a-6dd38803a3bb	Mark Kummel Photographs	https://www.flickr.com/people/treebeard/	UCSB	IZC	Use permitted under Creative Commons Attribution 4.0 International License (CC BY 4.0)	https://creativecommons.org/licenses/by/4.0/	Tachinidae	Tachinid Fly		2023-01-27	United States	California		San Marcos Pass	34.513275	-119.812924	16	52653159646 This is a ""just a fly"" (<i>Diptera</i>) on a sandstone outcrop in in the woods today. I don't know what kind of fly it is, but it looks bristly enough to be another <b>Tachinid Fly</b> in the family <i>Tachinidae</i>. I already have my two photos for the Fly Day Friday group, but HFDF anyway! (San Marcos Pass, 27 January 2023)	https://symbiota.ccber.ucsb.edu/kummel/2025/n127a_n127-015.jpg
4554358b-0f5f-40f9-8d2d-505d623d51b3	HumanObservation	urn:uuid:e495db61-2817-4938-b78a-6dd38803a3bb	Mark Kummel Photographs	https://www.flickr.com/people/treebeard/	UCSB	IZC	Use permitted under Creative Commons Attribution 4.0 International License (CC BY 4.0)	https://creativecommons.org/licenses/by/4.0/	Eristalis; Asemosyrphus polygrammus; Lejops polygrammus	Syrphid Fly		2023-01-27	United States	California		San Marcos Pass	34.512913	-119.813772	16	52653149586 This is a another <b>Syrphid Fly</b> (<i>Syrphidae</i>, <i>Diptera</i>) on a fallen oak leaf yesterday. This fly is the <i>Eristalini</i> tribe, possibly the genus <i>Eristalis</i> or <i>Asemosyrphus polygrammus</i> aka <i>Lejops polygrammus</i> -- compare <a href=""https://www.flickr.com/photos/treebeard/52597007929/"">this photo</a> and <a href=""https://www.flickr.com/photos/treebeard/49364755661/"">this photo</a> taken a few years ago. HFDF! (San Marcos Pass, 26 January 2023)	https://symbiota.ccber.ucsb.edu/kummel/2025/n127b_n126-013.jpg
3f2ee7cf-d5b7-4ca4-86f1-dd8484d23ad3	HumanObservation	urn:uuid:e495db61-2817-4938-b78a-6dd38803a3bb	Mark Kummel Photographs	https://www.flickr.com/people/treebeard/	UCSB	IZC	Use permitted under Creative Commons Attribution 4.0 International License (CC BY 4.0)	https://creativecommons.org/licenses/by/4.0/	Tachinidae	Black Sage; Tachinid Fly	Salvia mellifera	2023-01-27	United States	California		San Marcos Pass	34.513275	-119.812924	16	52653414754 This is a ""just a fly"" (<i>Diptera</i>) on a leaf of <b>Black Sage</b> (<i>Salvia mellifera</i>, <i>Lamiaceae</i>) in the woods a few days ago. I don't know what kind of fly it is, but it looks bristly enough to be another <b>Tachinid Fly</b> in the family <i>Tachinidae</i>. HFDF! (San Marcos Pass, 24 January 2023)	https://symbiota.ccber.ucsb.edu/kummel/2025/n127c_n124-011.jpg
c8a600cf-5df6-4567-8d8d-dd5850744e43	HumanObservation	urn:uuid:e495db61-2817-4938-b78a-6dd38803a3bb	Mark Kummel Photographs	https://www.flickr.com/people/treebeard/	UCSB	IZC	Use permitted under Creative Commons Attribution 4.0 International License (CC BY 4.0)	https://creativecommons.org/licenses/by/4.0/	Quercus agrifolia	Coast Live Oak		2023-01-28	United States	California		San Marcos Pass	34.513125	-119.812613	16	52655336169 I found this skeletonized leaf on a small tree of <b>Coast Live Oak</b> (<i>Quercus agrifolia</i>, <i>Fagaceae</i>) in the woods today. This may be the work of a caterpillar like the one in <a href=""https://www.flickr.com/photos/treebeard/36746033005/"">this photo</a>, but fungi also do this. I'm not sure how to tell the actions apart when a leaf gets to this stage, but they are beautiful. (San Marcos Pass, 28 January 2023)	https://symbiota.ccber.ucsb.edu/kummel/2025/n128a_n128-003.jpg
d4f12810-8100-4620-964b-fb35168ff124	HumanObservation	urn:uuid:e495db61-2817-4938-b78a-6dd38803a3bb	Mark Kummel Photographs	https://www.flickr.com/people/treebeard/	UCSB	IZC	Use permitted under Creative Commons Attribution 4.0 International License (CC BY 4.0)	https://creativecommons.org/licenses/by/4.0/	Pityohyphantes	Hammock Spider; Coast Live Oak	Quercus agrifolia	2023-01-28	United States	California		San Marcos Pass	34.513275	-119.812924	16	52655491415 I believe this is a male <b>Hammock Spider</b> (<i>Pityohyphantes</i>, <i>Linyphiidae</i>) hiding under a leaf <b>Coast Live Oak</b> (<i>Quercus agrifolia</i>, <i>Fagaceae</i>) in the woods yesterday. (San Marcos Pass, 27 January 2023)	https://symbiota.ccber.ucsb.edu/kummel/2025/n128b_n127-019.jpg
b545ab3e-7f81-44a4-b6fd-96dfa4601051	HumanObservation	urn:uuid:e495db61-2817-4938-b78a-6dd38803a3bb	Mark Kummel Photographs	https://www.flickr.com/people/treebeard/	UCSB	IZC	Use permitted under Creative Commons Attribution 4.0 International License (CC BY 4.0)	https://creativecommons.org/licenses/by/4.0/	Agelenidae	Funnel Web Weaver		2023-01-28	United States	California		San Marcos Pass	34.514707	-119.814298	16	52655487605 This is looking into the web of a <b>Funnel Web Weaver</b> (<i>Agelenidae</i>) spider in the woods yesterday. I've tried to photograph this spider several times, but whenever I get too close it zips away faster than I can see. This time I was ready! (San Marcos Pass, 27 January 2023)	https://symbiota.ccber.ucsb.edu/kummel/2025/n128c_n127-008.jpg
4243fb2f-a3d9-4671-9424-959cef599e7f	HumanObservation	urn:uuid:e495db61-2817-4938-b78a-6dd38803a3bb	Mark Kummel Photographs	https://www.flickr.com/people/treebeard/	UCSB	IZC	Use permitted under Creative Commons Attribution 4.0 International License (CC BY 4.0)	https://creativecommons.org/licenses/by/4.0/	Kibramoa madrona	Plectreurid spider		2023-01-29	United States	California		San Marcos Pass	34.512904	-119.813278	16	52657754748 I found this interesting spider under a loose piece of oak bark in our woodpile this morning. Maybe this spider is genus <i>Kibramoa</i> in the spider family <i>Plectreuridae</i> -- and maybe <i>Kibramoa madrona</i>)? This one played dead when I found it, and I covered it up again with the bark after I got my photos. (San Marcos Pass, 29 January 2023)	https://symbiota.ccber.ucsb.edu/kummel/2025/n129a_n129-009.jpg
a33c02d4-94a2-4924-a68f-9accaadfac99	HumanObservation	urn:uuid:e495db61-2817-4938-b78a-6dd38803a3bb	Mark Kummel Photographs	https://www.flickr.com/people/treebeard/	UCSB	IZC	Use permitted under Creative Commons Attribution 4.0 International License (CC BY 4.0)	https://creativecommons.org/licenses/by/4.0/	Umbellularia californica	California Bay		2023-01-29	United States	California		San Marcos Pass	34.513346	-119.813557	16	52657249901 Here are new flowers of native <b>California Bay</b> (<i>Umbellularia californica</i>) in the <i>Lauraceae</i> plant family in the woods today. The tree is related to sassafras and avocado and has similar surprisingly intricate flowers, see <a href=""https://www.flickr.com/photos/treebeard/24693392700/"">this photo</a> for a closer look at a single flower. Sure, you can use the leaves as ""bay leaves"" for cooking -- but don't use too much, it's strong stuff! (San Marcos Pass, 29 January 2023)	https://symbiota.ccber.ucsb.edu/kummel/2025/n129b_n129-020.jpg
a613ce33-1a36-47df-9dd9-c419322e4b9e	HumanObservation	urn:uuid:e495db61-2817-4938-b78a-6dd38803a3bb	Mark Kummel Photographs	https://www.flickr.com/people/treebeard/	UCSB	IZC	Use permitted under Creative Commons Attribution 4.0 International License (CC BY 4.0)	https://creativecommons.org/licenses/by/4.0/	Polypodium californicum	California Polypody		2023-01-29	United States	California		San Marcos Pass	34.514416	-119.81404	16	52657736673 Here is a bank of new fronds of <b>California Polypody</b> (<i>Polypodium californicum</i>) fern in the <i>Polypodiaceae</i> plant family growing with moss on a sandstone outcrop today. My mom used to call these <b>Resurrection Ferns</b> because they seem to appear from nowhere when the rains arrive. They actually grow from a thick mass of rhizomes at the base of the fronds during our dry summer when they go dormant. These ferns are creatures of our shady woods in a place where the sun never shines this close to the solstice. (San Marcos Pass, 29 January 2023)	https://symbiota.ccber.ucsb.edu/kummel/2025/n129c_n129-004.jpg
3db7610a-eea6-4ee1-a9ae-964ff5d68684	HumanObservation	urn:uuid:e495db61-2817-4938-b78a-6dd38803a3bb	Mark Kummel Photographs	https://www.flickr.com/people/treebeard/	UCSB	IZC	Use permitted under Creative Commons Attribution 4.0 International License (CC BY 4.0)	https://creativecommons.org/licenses/by/4.0/	Ribes amarum	Bitter Gooseberry		2023-01-30	United States	California		San Marcos Pass	34.512904	-119.813278	16	52659180992 This is a new flower of native <b>Bitter Gooseberry</b> (<i>Ribes amarum</i>, <i>Grossulariaceae</i>) in the woods today. I got the photo in light rain today that was just right to leave a few raindrops. If you look close, you can see little pinhead glands on the ""petals"" (that are really sepals, the real petals are white). Leaves, flower stalks, and the flowers themselves are all glandular in this species. See <a href=""https://www.flickr.com/photos/treebeard/33025378998/"">this photo</a> for a comparison of our different native gooseberries. (San Marcos Pass, 30 January 2023)	https://symbiota.ccber.ucsb.edu/kummel/2025/n130a_n130-007.jpg
a397e18a-c43f-45bd-b474-de099cf6e872	HumanObservation	urn:uuid:e495db61-2817-4938-b78a-6dd38803a3bb	Mark Kummel Photographs	https://www.flickr.com/people/treebeard/	UCSB	IZC	Use permitted under Creative Commons Attribution 4.0 International License (CC BY 4.0)	https://creativecommons.org/licenses/by/4.0/	Cirsium occidentale var. californicum	California Thistle		2023-01-30	United States	California		San Marcos Pass	34.513125	-119.812613	16	52660079710 This is a new plant of <b>California Thistle</b> (<i>Cirsium occidentale</i> var. <i>californicum</i>, <i>Asteraceae</i>) in the woods today. This will become the violet form of these plants, see <a href=""https://www.flickr.com/photos/treebeard/52252345998/"">this photo</a> for the lavender flowers. See <a href=""https://www.flickr.com/photos/treebeard/41374829250/"">this photo</a> and <a href=""https://www.flickr.com/photos/treebeard/16650321793/"">this photo</a> of other forms. These plants seem to be true biennials which form leaves in their first year, then flower in their second year. (San Marcos Pass, 30 January 2023)	https://symbiota.ccber.ucsb.edu/kummel/2025/n130b_n130-009.jpg
3dc0fe45-32a0-469e-a528-b31e2c306a39	HumanObservation	urn:uuid:e495db61-2817-4938-b78a-6dd38803a3bb	Mark Kummel Photographs	https://www.flickr.com/people/treebeard/	UCSB	IZC	Use permitted under Creative Commons Attribution 4.0 International License (CC BY 4.0)	https://creativecommons.org/licenses/by/4.0/	Asterella californica	California Liverwort		2023-01-30	United States	California		San Marcos Pass	34.513125	-119.812613	16	52659132362 This is a bank of liverworts (<i>Marchantiophyta</i>) growing on sandstone in the woods today. I believe these are the <b>California Liverwort</b> (<i>Asterella californica</i>). These liverworts fade to black as they dry out and recover in a day with some rain, compare <a href=""https://www.flickr.com/photos/treebeard/51923300140/"">this photo</a>. In time they will develop little sexual sporophytes, see <a href=""https://www.flickr.com/photos/treebeard/32272621554/"">this photo</a>. (San Marcos Pass, 30 January 2023)	https://symbiota.ccber.ucsb.edu/kummel/2025/n130c_n130-021.jpg
cf0c6c62-a345-42ef-b875-7c99be7c4ead	HumanObservation	urn:uuid:e495db61-2817-4938-b78a-6dd38803a3bb	Mark Kummel Photographs	https://www.flickr.com/people/treebeard/	UCSB	IZC	Use permitted under Creative Commons Attribution 4.0 International License (CC BY 4.0)	https://creativecommons.org/licenses/by/4.0/	Merodon equestris	Narcissus Bulb Fly		2023-01-31	United States	California		San Marcos Pass	34.513125	-119.812613	16	52661208182 Here is a striking <b>fly</b> (<i>Diptera</i>) in the woods today that looks for all the world like a bee. I believe this is a <b>Syrphid Fly</b> (<i>Syrphidae</i>, <i>Diptera</i>), possibly a <b>Narcissus Bulb Fly</b> (<i>Merodon equestris</i>) or kin in the same <i>Eristalini</i> tribe that includes many more bee-mimic flies in the genus <i>Eristalis</i>. It's furry like a bee and even has flattened leg segments like a bee. It's my understanding that this fly has been introduced from Europe and is now widespread in North America. (San Marcos Pass, 31 January 2023)	https://symbiota.ccber.ucsb.edu/kummel/2025/n131a_n131-027.jpg
246c1959-aded-4c53-81d7-8bb4ea98fe0e	HumanObservation	urn:uuid:e495db61-2817-4938-b78a-6dd38803a3bb	Mark Kummel Photographs	https://www.flickr.com/people/treebeard/	UCSB	IZC	Use permitted under Creative Commons Attribution 4.0 International License (CC BY 4.0)	https://creativecommons.org/licenses/by/4.0/	Keckiella cordifolia	Climbing Penstemon		2023-01-31	United States	California		San Marcos Pass	34.513275	-119.812924	16	52661695971 These are new leaves of <b>Climbing Penstemon</b> (<i>Keckiella cordifolia</i>, <i>Plantaginaceae</i>) in woods today. These shrubs are drought-deciduous, and the plants looked quite dead a month ago. (San Marcos Pass, 31 January 2023)	https://symbiota.ccber.ucsb.edu/kummel/2025/n131b_n131-020.jpg
b78b5973-9414-40fc-aa71-7d22afa244bf	HumanObservation	urn:uuid:e495db61-2817-4938-b78a-6dd38803a3bb	Mark Kummel Photographs	https://www.flickr.com/people/treebeard/	UCSB	IZC	Use permitted under Creative Commons Attribution 4.0 International License (CC BY 4.0)	https://creativecommons.org/licenses/by/4.0/	Frangula californica	California Coffeeberry; Gall Midge	Cecidomyiidae	2023-01-31	United States	California		San Marcos Pass	34.513876	-119.813944	16	52662122640 Here are many galled flowers of native <b>California Coffeeberry</b> (<i>Frangula californica</i>, <i>Rhamnaceae</i>). That odd beaked shape is typical. I'm pretty sure these are the work of a <b>Gall Midge</b> (<i>Cecidomyiidae</i>, <i>Diptera</i>), see <a href=""https://www.flickr.com/photos/treebeard/51158540911/"">this photo</a> of an emerging adult. (San Marcos Pass, 31 January 2023)	https://symbiota.ccber.ucsb.edu/kummel/2025/n131c_n131-014.jpg
2403c9ff-aff3-4c59-b76d-99c39df15c10	HumanObservation	urn:uuid:e495db61-2817-4938-b78a-6dd38803a3bb	Mark Kummel Photographs	https://www.flickr.com/people/treebeard/	UCSB	IZC	Use permitted under Creative Commons Attribution 4.0 International License (CC BY 4.0)	https://creativecommons.org/licenses/by/4.0/	Dictynidae	Bird's Beak; Mesh Web Weaver	Cordylanthus rigidus	2023-02-01	United States	California		San Marcos Pass	34.513275	-119.812924	16	52664073344 Here is tiny spider on native <b>Bird's Beak</b> (<i>Cordylanthus rigidus</i>, <i>Orobanchaceae</i>) that's gone to seed in the woods today. I believe this is a <b>Mesh Web Weaver</b> spider in the family <i>Dictynidae</i>, maybe genus <i>Dictyna</i> itself -- at least it matches the illustration for that genus in my <a href=""https://www.amazon.com/Spiders-California-Pacific-Natural-History/dp/0520276612/"" rel=""noreferrer nofollow"">book</a>. (San Marcos Pass, 1 February 2023)	https://symbiota.ccber.ucsb.edu/kummel/2025/n201a_n201-004.jpg
cb169a21-fc72-442f-beff-fa90423c6437	HumanObservation	urn:uuid:e495db61-2817-4938-b78a-6dd38803a3bb	Mark Kummel Photographs	https://www.flickr.com/people/treebeard/	UCSB	IZC	Use permitted under Creative Commons Attribution 4.0 International License (CC BY 4.0)	https://creativecommons.org/licenses/by/4.0/	Cyclosa	Trashline Orb Weaver		2023-02-01	United States	California		San Marcos Pass	34.513125	-119.812613	16	52664063994 This is a tiny <b>Trashline Orb Weaver</b> (<i>Cyclosa</i>, <i>Araneidae</i>) spider in the woods today. Happy Web Webnesday! (San Marcos Pass, 1 February 2023)	https://symbiota.ccber.ucsb.edu/kummel/2025/n201b_n201-027.jpg
e5cbd6ea-f2e0-41a6-aa46-77991b688b14	HumanObservation	urn:uuid:e495db61-2817-4938-b78a-6dd38803a3bb	Mark Kummel Photographs	https://www.flickr.com/people/treebeard/	UCSB	IZC	Use permitted under Creative Commons Attribution 4.0 International License (CC BY 4.0)	https://creativecommons.org/licenses/by/4.0/	Agelenidae	Funnel Web Weaver		2023-02-01	United States	California		San Marcos Pass	34.513876	-119.813944	16	52663257907 This is looking into the web of a <b>Funnel Web Weaver</b> (<i>Agelenidae</i>) spider in the woods a couple of days ago -- with raindrops. I've tried to photograph this spider several times, but whenever I get too close it zips away faster than I can see, see <a href=""https://www.flickr.com/photos/treebeard/52655487605/"">this photo</a>. Happy Web Webnesday! (San Marcos Pass, 30 January 2023)	https://symbiota.ccber.ucsb.edu/kummel/2025/n201c_n130-030.jpg
e043498d-fa73-44a5-b4bc-a1a48cb0a560	HumanObservation	urn:uuid:e495db61-2817-4938-b78a-6dd38803a3bb	Mark Kummel Photographs	https://www.flickr.com/people/treebeard/	UCSB	IZC	Use permitted under Creative Commons Attribution 4.0 International License (CC BY 4.0)	https://creativecommons.org/licenses/by/4.0/	Erigoninae	Dwarf Spider		2023-02-02	United States	California		San Marcos Pass	34.513275	-119.812924	16	52665244637 This is a tiny spider on a cactus spine in the garden this morning. It is a well-endowed male, maybe a <b>Dwarf Spider</b> (<i>Erigoninae</i>) in the <i>Linyphiidae</i>? (San Marcos Pass, 2 February 2023) <p>Today is Groundhog Day, midway between solstice and equinox, and we are getting more light in our winter-shady canyon. any groundhog or gopher that stuck its head out today did not see its shadow - portending early spring?	https://symbiota.ccber.ucsb.edu/kummel/2025/n202a_n202-011.jpg
5a228149-8ed4-4a3e-a789-4559ae73f8cf	HumanObservation	urn:uuid:e495db61-2817-4938-b78a-6dd38803a3bb	Mark Kummel Photographs	https://www.flickr.com/people/treebeard/	UCSB	IZC	Use permitted under Creative Commons Attribution 4.0 International License (CC BY 4.0)	https://creativecommons.org/licenses/by/4.0/	Gammarotettix genitalis	Chaparral Camel Cricket; prickly pear	Opuntia	2023-02-02	United States	California		San Marcos Pass	34.512807	-119.812924	16	52666234943 This is the rear end of a <b>Chaparral Camel Cricket</b> (<i>Gammarotettix genitalis</i>, <i>Raphidophoridae</i>) in the flower scar on a ripening fruit of a <b>prickly pear</b> (<i>Opuntia</i>) cactus. These crickets will become common -- and larger -- later in the spring. HBBBT! (San Marcos Pass, 2 February 2023)	https://symbiota.ccber.ucsb.edu/kummel/2025/n202b_n202-004.jpg
37fb0fdd-bba9-4c29-ab65-1ec0bb7f587b	HumanObservation	urn:uuid:e495db61-2817-4938-b78a-6dd38803a3bb	Mark Kummel Photographs	https://www.flickr.com/people/treebeard/	UCSB	IZC	Use permitted under Creative Commons Attribution 4.0 International License (CC BY 4.0)	https://creativecommons.org/licenses/by/4.0/	Syrphus opinator; Eupeodes fumipennis	Syrphid Fly; Coast Live Oak	Quercus agrifolia	2023-02-02	United States	California		San Marcos Pass	34.513125	-119.812613	16	52666016569 This is another golden <b>Syrphid Fly</b> (<i>Syrphidae</i>, <i>Diptera</i>) on a leaf of <b>Coast Live Oak</b> (<i>Quercus agrifolia</i>, <i>Fagaceae</i>) in the woods today. This fly might be species <i>Syrphus opinator</i> which is said to be common in central California, though it might be something else like <i>Eupeodes fumipennis</i>. Whatever it is, it's a handsome fly. HBBBT! (San Marcos Pass, 2 February 2023)	https://symbiota.ccber.ucsb.edu/kummel/2025/n202c_n202-028.jpg
